Window,Available Observations,Missingness,Feature Variance,Sequence Length
12h,79,0.8063725490196079,80.1061303030303,73
24h,196,0.7598039215686274,16.655508558108558,73
48h,418,0.7438725490196079,73.55750512584355,73
6h,65,0.6813725490196079,4.045018181818182,143
12h,124,0.696078431372549,73.39770265151513,143
24h,237,0.7095588235294118,81.0743560357718,143
48h,463,0.7162990196078431,121.04205092428566,143
6h,64,0.6862745098039216,18.998350793650793,19
6h,58,0.7156862745098039,33.83819166666667,113
12h,122,0.7009803921568627,67.82843784271284,113
24h,243,0.7022058823529411,38.676011684285925,113
48h,498,0.6948529411764706,54.19560333621268,113
6h,75,0.6323529411764706,37.816777222222214,110
12h,108,0.7352941176470589,59.53396575630253,110
24h,184,0.7745098039215687,478.99874749678014,110
48h,327,0.7996323529411765,278.8194105880745,110
6h,42,0.7941176470588235,4.3724,19
6h,52,0.7450980392156863,282.74917,134
12h,90,0.7794117647058824,172.96751994949497,134
24h,172,0.7892156862745098,81.74196645134575,134
48h,372,0.7720588235294118,50.89036882401153,134
6h,40,0.803921568627451,84.54043333333334,238
12h,78,0.8088235294117647,67.2214,238
24h,166,0.7965686274509803,80.85290615942031,238
48h,333,0.7959558823529411,194.97629479675172,238
6h,40,0.803921568627451,186.17781666666667,120
12h,104,0.7450980392156863,79.70449023569023,120
24h,213,0.7389705882352942,626.6334680244495,120
48h,422,0.741421568627451,554.8644463342996,120
6h,41,0.7990196078431373,18.42550416666667,84
12h,70,0.8284313725490197,26.58629507575758,84
24h,172,0.7892156862745098,279.7455157020516,84
48h,358,0.7806372549019608,84.62516871097839,84
6h,40,0.803921568627451,30.485022222222224,18
6h,83,0.5931372549019608,85.27159807692307,109
12h,146,0.6421568627450981,58.10276487956488,109
24h,279,0.6580882352941176,56.06642400390953,109
48h,595,0.6354166666666666,146.89620457756055,109
6h,32,0.8431372549019608,29.12207619047619,26
12h,59,0.8553921568627451,23.914495844155844,26
6h,59,0.7107843137254902,20.835524242424242,17
6h,28,0.8627450980392157,70.91999999999999,151
12h,63,0.8455882352941176,43.26307911255412,151
24h,116,0.8578431372549019,38.52810459850606,151
48h,251,0.8462009803921569,47.78698280976536,151
6h,43,0.7892156862745098,4.9021537037037035,51
12h,81,0.8014705882352942,16.940095286195287,51
24h,191,0.7659313725490197,32.82171874250844,51
6h,54,0.7352941176470589,19.41979166666666,23
12h,94,0.7696078431372549,206.34852424242425,23
6h,38,0.8137254901960784,29.861111111111104,58
12h,80,0.803921568627451,58.204871212121205,58
24h,179,0.7806372549019608,28.732421179392265,58
48h,387,0.7628676470588235,31.71594761444027,58
6h,65,0.6813725490196079,9.178194444444445,41
12h,114,0.7205882352941176,11.39657803030303,41
24h,218,0.7328431372549019,173.4645952093398,41
6h,44,0.7843137254901961,15.279097916666668,114
12h,74,0.8186274509803921,10.647579444444442,114
24h,160,0.803921568627451,16.289982826709632,114
48h,299,0.8167892156862745,15.001749220229616,114
6h,0,1.0,,49
12h,12,0.9705882352941176,4.625,49
24h,85,0.8958333333333334,10.766206424344887,49
6h,33,0.8382352941176471,5.672222222222222,23
12h,65,0.8406862745098039,20.886927489177488,23
6h,28,0.8627450980392157,8.195452777777776,40
12h,52,0.8725490196078431,17.711614393939396,40
24h,120,0.8529411764705882,28.287374472990777,40
6h,50,0.7549019607843137,45.07777777777778,144
12h,86,0.7892156862745098,51.28754058441559,144
24h,164,0.7990196078431373,93.00180775079993,144
48h,330,0.7977941176470589,55.85619091147367,144
6h,0,1.0,,118
12h,15,0.9632352941176471,29.53333333333333,118
24h,77,0.9056372549019608,38.68244595848596,118
48h,204,0.875,26.578118699123586,118
6h,46,0.7745098039215687,35.113440476190476,40
12h,90,0.7794117647058824,148.74211884469696,40
24h,207,0.7463235294117647,102.10798225076856,40
6h,40,0.803921568627451,83.61904761904762,80
12h,96,0.7647058823529411,66.60317316017317,80
24h,228,0.7205882352941176,1029.7562660510653,80
48h,473,0.710171568627451,5302.413692097361,80
6h,38,0.8137254901960784,32.11111111111111,51
12h,78,0.8088235294117647,31.57176950757576,51
24h,180,0.7794117647058824,22.285979510320598,51
6h,37,0.8186274509803921,78.02732380952382,42
12h,75,0.8161764705882353,55.02679177489178,42
24h,152,0.8137254901960784,27.052722798282083,42
6h,39,0.8088235294117647,39.600208333333335,132
12h,72,0.8235294117647058,34.22832386363636,132
24h,158,0.8063725490196079,34.87804104724262,132
48h,299,0.8167892156862745,151.86837152265852,132
6h,40,0.803921568627451,9.432291666666666,202
12h,87,0.7867647058823529,7.61095236985237,202
24h,171,0.7904411764705882,13.400654758041346,202
48h,348,0.7867647058823529,39.298278943774214,202
6h,22,0.8921568627450981,21.01827777777778,20
6h,89,0.5637254901960784,697.9518896153846,56
12h,156,0.6176470588235294,4900.6102849192475,56
24h,328,0.5980392156862745,2417.3836484347335,56
6h,32,0.8431372549019608,13.709778666666669,100
12h,64,0.8431372549019608,9.010225432900432,100
24h,143,0.8247549019607843,20.180537204968946,100
48h,288,0.8235294117647058,176.9972102698245,100
6h,49,0.7598039215686274,81.14280000000001,76
12h,80,0.803921568627451,92.66055353535353,76
24h,138,0.8308823529411765,60.08059521712243,76
48h,295,0.8192401960784313,85.75934321656227,76
6h,37,0.8186274509803921,192.6847422222222,167
12h,74,0.8186274509803921,134.47864242424242,167
24h,152,0.8137254901960784,402.0763781893469,167
48h,289,0.8229166666666666,396.207310576294,167
6h,46,0.7745098039215687,7.972708333333332,32
12h,87,0.7867647058823529,6.296769393939394,32
6h,70,0.6568627450980392,73.13540614035087,77
12h,125,0.6936274509803921,42.68404655647384,77
24h,235,0.7120098039215687,60.08993156785244,77
48h,435,0.7334558823529411,79.51006810008954,77
6h,54,0.7352941176470589,9.194444444444445,131
12h,84,0.7941176470588235,35.236000063131314,131
24h,143,0.8247549019607843,36.553128160904706,131
48h,348,0.7867647058823529,43.764582138688894,131
6h,54,0.7352941176470589,53.05065454545454,31
12h,132,0.6764705882352942,309.04716334462637,31
6h,58,0.7156862745098039,85.71013125,111
12h,101,0.7524509803921569,50.62954102934103,111
24h,217,0.7340686274509803,307.85166375638084,111
48h,427,0.7383578431372549,188.7098562313825,111
6h,26,0.8725490196078431,111.85,93
12h,59,0.8553921568627451,51.91507222222222,93
24h,135,0.8345588235294118,96.02421798392083,93
48h,265,0.8376225490196079,251.56226480387963,93
6h,31,0.8480392156862745,47.86833333333334,17
6h,61,0.7009803921568627,11.07998,79
12h,112,0.7254901960784313,107.73346975524477,79
24h,219,0.7316176470588235,77.57069313544652,79
48h,448,0.7254901960784313,47.97457423968762,79
6h,53,0.7401960784313726,47.77012380952382,42
12h,93,0.7720588235294118,35.56060669191919,42
24h,176,0.7843137254901961,31.804975499516903,42
6h,44,0.7843137254901961,111.0345238095238,105
12h,79,0.8063725490196079,139.50861325757575,105
24h,186,0.7720588235294118,61.35341710100114,105
48h,350,0.7855392156862745,69.05867655185637,105
6h,61,0.7009803921568627,76.52669270833334,75
12h,87,0.7867647058823529,64.47164201388887,75
24h,166,0.7965686274509803,40.60908446158009,75
48h,376,0.7696078431372549,102.91320418440475,75
6h,30,0.8529411764705882,18.794444444444448,33
12h,66,0.8382352941176471,18.929147619047622,33
6h,65,0.6813725490196079,33.34304615384615,39
12h,137,0.6642156862745098,432.0466175428737,39
24h,220,0.7303921568627451,297.0321475638585,39
6h,57,0.7205882352941176,158.26161000000005,165
12h,125,0.6936274509803921,84.52433318095238,165
24h,222,0.7279411764705882,157.6262616056166,165
48h,422,0.741421568627451,132.51244430435688,165
6h,26,0.8725490196078431,154.02062083333334,19
6h,34,0.8333333333333334,151.74906666666664,24
12h,65,0.8406862745098039,108.8889022675737,24
6h,50,0.7549019607843137,5.5338179487179495,27
12h,78,0.8088235294117647,3.0343151515151514,27
6h,53,0.7401960784313726,4.580972916666667,210
12h,93,0.7720588235294118,5.321526799242424,210
24h,199,0.7561274509803921,67.32156657954546,210
48h,405,0.7518382352941176,68.7572483706199,210
6h,25,0.8774509803921569,8.88105611111111,15
6h,57,0.7205882352941176,44.89598958333333,144
12h,97,0.7622549019607843,48.818138636363635,144
24h,186,0.7720588235294118,88.57526938036085,144
48h,372,0.7720588235294118,101.34828724115984,144
6h,70,0.6568627450980392,35.257407407407406,21
6h,60,0.7058823529411765,11.073500980392158,56
12h,97,0.7622549019607843,14.285079679144387,56
24h,228,0.7205882352941176,63.113613457902005,56
6h,49,0.7598039215686274,9.172522222222222,21
12h,101,0.7524509803921569,511.68583302020204,21
6h,39,0.8088235294117647,166.5277777777778,73
12h,96,0.7647058823529411,60.84859326599329,73
24h,174,0.7867647058823529,77.19488327700921,73
48h,366,0.7757352941176471,2808.9199854671288,73
6h,33,0.8382352941176471,21.255070555555555,103
12h,65,0.8406862745098039,21.123806818181816,103
24h,146,0.821078431372549,35.055481262939956,103
48h,290,0.8223039215686274,57.55903720799324,103
6h,20,0.9019607843137255,30.736446666666673,21
6h,36,0.8235294117647058,28.2625,185
12h,78,0.8088235294117647,25.909221022727273,185
24h,171,0.7904411764705882,32.92884791789531,185
48h,339,0.7922794117647058,322.1040470721013,185
6h,40,0.803921568627451,28.721875000000004,119
12h,80,0.803921568627451,52.07339138257576,119
24h,181,0.7781862745098039,65.17250705083967,119
48h,368,0.7745098039215687,34.557063857092814,119
6h,32,0.8431372549019608,33.31071428571429,151
12h,100,0.7549019607843137,21.752109888357257,151
24h,237,0.7095588235294118,148.87268962440137,151
48h,536,0.6715686274509803,126.64350385309466,151
6h,45,0.7794117647058824,117.73679791666667,85
12h,80,0.803921568627451,62.64246157407407,85
24h,174,0.7867647058823529,45.709346863686996,85
48h,355,0.7824754901960784,78.51232330229847,85
6h,36,0.8235294117647058,15.350000000000001,37
12h,81,0.8014705882352942,32.63442643097643,37
24h,175,0.7855392156862745,322.07586436404176,37
6h,27,0.8676470588235294,13.457209999999998,20
6h,62,0.696078431372549,76.25078888888889,43
12h,114,0.7205882352941176,118.2241898989899,43
24h,193,0.7634803921568627,104.94886860091455,43
6h,34,0.8333333333333334,130.7479166666667,39
12h,80,0.803921568627451,98.71781470258136,39
24h,187,0.7708333333333334,105.24038463686765,39
6h,46,0.7745098039215687,69.30447083333334,124
12h,89,0.7818627450980392,51.17570416666668,124
24h,183,0.7757352941176471,30.00246911928651,124
48h,376,0.7696078431372549,35.21829784873691,124
6h,38,0.8137254901960784,50.27222222222222,29
12h,82,0.7990196078431373,50.327149999999996,29
6h,44,0.7843137254901961,12.154139583333333,37
12h,86,0.7892156862745098,10.880399724517906,37
24h,185,0.7732843137254902,15.724512267659877,37
6h,75,0.6323529411764706,38.58629861111112,61
12h,122,0.7009803921568627,36.61025178416821,61
24h,261,0.6801470588235294,18.33580594398912,61
48h,539,0.6697303921568627,31.833429312580886,61
6h,49,0.7598039215686274,31.9875,137
12h,83,0.7965686274509803,59.187553882575756,137
24h,157,0.8075980392156863,65.48378761763598,137
48h,303,0.8143382352941176,360.5984050170614,137
6h,48,0.7647058823529411,49.43981571428572,51
12h,80,0.803921568627451,81.78524632034633,51
24h,153,0.8125,30.205743607542818,51
6h,51,0.75,18.66190476190476,34
12h,104,0.7450980392156863,14.684338825757578,34
24h,196,0.7598039215686274,707.8614026605221,34
6h,60,0.7058823529411765,19.68731538461538,60
12h,126,0.6911764705882353,229.12847231746034,60
24h,140,0.8284313725490197,193.67889325396825,60
48h,280,0.8284313725490197,148.71951460361552,60
6h,58,0.7156862745098039,68.5117625,211
12h,97,0.7622549019607843,90.13746070075757,211
24h,174,0.7867647058823529,65.90835025879917,211
48h,354,0.7830882352941176,45.10080108130455,211
6h,48,0.7647058823529411,28.531292424242427,144
12h,91,0.7769607843137255,19.498920110192838,144
24h,191,0.7659313725490197,40.551803656819914,144
48h,370,0.7732843137254902,144.06623324984,144
6h,21,0.8970588235294118,79.18333333333332,336
12h,36,0.9117647058823529,62.89261904761904,336
24h,111,0.8639705882352942,46.048255865153074,336
48h,227,0.8609068627450981,39.078733837795056,336
6h,40,0.803921568627451,100.27499999999999,157
12h,96,0.7647058823529411,118.31708429752065,157
24h,207,0.7463235294117647,83.81154649209485,157
48h,397,0.7567401960784313,124.26674538335229,157
6h,39,0.8088235294117647,67.30198095238094,271
12h,78,0.8088235294117647,70.83948257575757,271
24h,178,0.7818627450980392,35.15060089855072,271
48h,353,0.7837009803921569,97.35889972960992,271
6h,42,0.7941176470588235,16.348703703703706,136
12h,99,0.7573529411764706,12.457723295454546,136
24h,230,0.7181372549019608,55.93193501539523,136
48h,458,0.7193627450980392,81.92812290655228,136
6h,31,0.8480392156862745,231.14830666666663,54
12h,77,0.8112745098039216,204.53109626262628,54
24h,128,0.8431372549019608,242.82801511454826,54
6h,40,0.803921568627451,7.077777777777778,17
6h,21,0.8970588235294118,15.100245000000001,29
12h,77,0.8112745098039216,6.992987554112554,29
6h,47,0.7696078431372549,8.276908333333333,16
6h,39,0.8088235294117647,22.02880277777778,54
12h,91,0.7769607843137255,13.568305303030305,54
24h,167,0.7953431372549019,14.109252909420292,54
6h,54,0.7352941176470589,9.671201388888887,68
12h,93,0.7720588235294118,14.09130053030303,68
24h,212,0.7401960784313726,99.93009152492378,68
48h,499,0.6942401960784313,109.52679328331104,68
6h,33,0.8382352941176471,19.31808611111111,25
12h,78,0.8088235294117647,30.750920075757577,25
6h,43,0.7892156862745098,15.733333333333334,145
12h,88,0.7843137254901961,10.90944048174048,145
24h,193,0.7634803921568627,55.037876859143914,145
48h,417,0.7444852941176471,462.2382943248809,145
6h,0,1.0,,217
12h,14,0.9656862745098039,,217
24h,43,0.9473039215686274,32.14379476190476,217
48h,173,0.8939950980392157,32.170418117357784,217
6h,67,0.6715686274509803,19.614375000000003,22
12h,147,0.6397058823529411,26.32029432900433,22
6h,41,0.7990196078431373,11.850733333333332,125
12h,97,0.7622549019607843,26.537057575757572,125
24h,177,0.7830882352941176,96.85563963768115,125
48h,347,0.7873774509803921,258.4406760576442,125
6h,70,0.6568627450980392,85.8438596491228,256
12h,109,0.7328431372549019,71.01253971291867,256
24h,209,0.7438725490196079,130.85323753019324,256
48h,423,0.7408088235294118,142.3182823509081,256
6h,64,0.6862745098039216,28.35045882352941,65
12h,105,0.7426470588235294,106.70718148148147,65
24h,217,0.7340686274509803,98.11246836677813,65
48h,418,0.7438725490196079,102.93243322746206,65
6h,31,0.8480392156862745,82.8,76
12h,75,0.8161764705882353,76.28999292929292,76
24h,145,0.8223039215686274,316.95492927755816,76
48h,284,0.8259803921568627,226.21404889032246,76
6h,27,0.8676470588235294,67.72862666666666,67
12h,62,0.8480392156862745,74.27514805194805,67
24h,120,0.8529411764705882,464.4358043219462,67
48h,265,0.8376225490196079,155.81282743662473,67
6h,38,0.8137254901960784,34.618464583333335,34
12h,83,0.7965686274509803,75.61465673701298,34
24h,195,0.7610294117647058,30.661887187829432,34
6h,53,0.7401960784313726,26.582006250000003,159
12h,93,0.7720588235294118,23.35462420454546,159
24h,168,0.7941176470588235,35.679356314699795,159
48h,358,0.7806372549019608,127.77307308999366,159
6h,37,0.8186274509803921,24.813888888888894,18
6h,66,0.6764705882352942,34.22787777777777,76
12h,106,0.7401960784313726,30.072944781144777,76
24h,208,0.7450980392156863,26.059920418679546,76
48h,404,0.7524509803921569,90.23323773485527,76
6h,68,0.6666666666666666,9.76435350877193,46
12h,137,0.6642156862745098,13.60059115151515,46
24h,254,0.6887254901960784,69.5628147848673,46
6h,56,0.7254901960784313,70.41757638888889,72
12h,106,0.7401960784313726,52.266402222222226,72
24h,195,0.7610294117647058,54.17661112300582,72
48h,386,0.7634803921568627,149.417754361065,72
6h,60,0.7058823529411765,144.50625000000002,147
12h,104,0.7450980392156863,84.90353430735931,147
24h,185,0.7732843137254902,68.85579738200418,147
48h,373,0.7714460784313726,38.30877717193743,147
6h,60,0.7058823529411765,50.86677555555556,124
12h,101,0.7524509803921569,35.323080113636365,124
24h,211,0.741421568627451,24.848105769687148,124
48h,403,0.7530637254901961,54.83898151083679,124
6h,17,0.9166666666666666,8.050208333333332,118
12h,57,0.8602941176470589,17.717492336309522,118
24h,141,0.8272058823529411,19.450697469252454,118
48h,320,0.803921568627451,132.6164232777835,118
6h,39,0.8088235294117647,70.77243055555557,38
12h,74,0.8186274509803921,103.65414458874457,38
24h,158,0.8063725490196079,94.33198668595897,38
6h,63,0.6911764705882353,13.445333333333332,25
12h,130,0.6813725490196079,46.27621311188811,25
6h,82,0.5980392156862745,72.42277555555556,34
12h,144,0.6470588235294118,60.36905348484849,34
24h,280,0.6568627450980392,153.84947475779535,34
6h,33,0.8382352941176471,32.61888944444444,56
12h,78,0.8088235294117647,28.80253484848485,56
24h,152,0.8137254901960784,153.00082150161032,56
6h,47,0.7696078431372549,9.479952564102565,83
12h,72,0.8235294117647058,7.914835198135198,83
24h,122,0.8504901960784313,17.341149930359492,83
48h,251,0.8462009803921569,71.04579939418666,83
6h,86,0.5784313725490197,26.624774736842106,30
12h,146,0.6421568627450981,118.3728655689755,30
6h,62,0.696078431372549,32.81211296296296,193
12h,107,0.7377450980392157,129.74618618686867,193
24h,207,0.7463235294117647,93.98245193728941,193
48h,400,0.7549019607843137,193.37643327586272,193
6h,71,0.6519607843137255,31.613409444444436,19
6h,52,0.7450980392156863,148.55,25
12h,107,0.7377450980392157,42.37124599747475,25
